runTime,commRange,commReliability,numTaxis,numCustomers,newCustomerProb,seeRange,lazyProb,passengersDelivered,passengersSpawned,numMessagesSent,numNewParcelsComm,ticksTaxiSpentIdle,ticks,numParcelsKnownPerTickAverage,numParcelsAvailablePerTickAverage,waitingTimePassengerAverage
10000000,1000000,1.0,5,10,0.005,310000,0.0,70,72,419497,483,26251,50010,2.382743451309738,0.7851429714057189,5187194.444444444,
10000000,1000000,1.0,5,10,0.005,310000,0.0,75,75,428725,525,24448,50010,2.566786642671466,0.8138372325534893,4414213.333333333,
10000000,1000000,1.0,5,10,0.005,310000,0.0,53,53,384334,371,31425,50010,1.6809038192361527,0.47568486302739454,4333981.132075472,
10000000,1000000,1.0,5,10,0.005,310000,0.0,46,48,379488,322,32875,50010,1.5845630873825236,0.5185162967406519,3919416.6666666665,
10000000,1000000,1.0,5,10,0.005,1000000,0.0,55,56,389215,385,30316,50010,1.7783443311337732,0.5195360927814437,4565763.636363637,
10000000,1000000,1.0,5,10,0.005,1000000,0.0,45,45,373955,315,34825,50010,1.4740051989602079,0.46710657868426314,4265488.888888889,
10000000,1000000,1.0,5,10,0.005,1000000,0.0,71,71,426918,497,24594,50010,2.5309738052389523,0.8079784043191361,4118661.971830986,
10000000,1000000,1.0,5,10,0.005,1000000,0.0,50,50,390762,343,31174,50010,1.809758048390322,0.6361127774445111,4136680.0,
10000000,1000000,1.0,5,10,0.005,1000000,0.0,64,65,407559,441,27973,50010,2.144511097780444,0.6812837432513498,4157292.3076923075,
10000000,1000000,1.0,5,10,0.005,1000000,0.0,54,55,390234,371,31825,50010,1.7988802239552089,0.5605278944211157,3711745.4545454546,
10000000,1000000,1.0,5,10,0.005,1000000,0.0,58,58,397544,406,28951,50010,1.9446510697860429,0.6533093381323736,3898431.0344827585,
10000000,1000000,1.0,5,10,0.005,1000000,0.0,55,56,388432,378,30100,50010,1.762767446510698,0.5898220355928814,4241035.714285715,
10000000,1000000,1.0,5,10,0.005,1000000,0.0,65,65,407447,448,27988,50010,2.1421915616876626,0.6303339332133573,3839123.076923077,
10000000,1000000,1.0,5,10,0.005,1000000,0.0,48,48,384059,336,33286,50010,1.6758048390321936,0.6155368926214757,3621583.3333333335,
